"datasetName","basisOfRecord","sample_processed","recordedBy","occurrenceRemarks","date_setup","date_collect","eventID","fieldNumber","SC","samplingProtocol","eventRemarks","site","trap","geodeticDatum","latitude","longitude","gps_uncertainty","verbatimCoordinateSystem","verbatimSRS","georeferenceProtocol","identifiedBy","dung_type","Bubas bison","Digitonthophagus gazella","Euoniticellus africanus","Euoniticellus fulvus","Euoniticellus intermedius","Euoniticellus pallipes","Geotrupes spiniger","Hamonthophagus depressus","Liatongus militaris","Onitis alexis","Onthophagus binodis","Onitis caffer","Onitis viridulus","Onitis pecuarius","Onthophagus taurus","Onitis aygulus","Sisyphus rubrus","Sisyphus spinipes"
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-04-21 09:42:00,2020-04-22 10:21:00,"TC-02025_SC-05269_191865_192571","TC-02025","SC-05269","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.288968718365,147.72644056344,6.819788043,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",859,0,0,4,0,1,0,0,0,7,0,0,0,0,11,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-04-21 09:48:00,2020-04-22 10:43:00,"TC-02026_SC-05270_191879_192625","TC-02026","SC-05270","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926214,147.7263685,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",500,0,0,8,0,8,0,0,0,0,0,0,0,0,25,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-04-21 09:54:00,2020-04-22 10:56:00,"TC-02027_SC-05271_191893_192648","TC-02027","SC-05271","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.296282587825,147.73168141747,6.53147428,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",450,0,0,7,0,1,0,0,0,0,0,0,0,0,34,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-04-21 10:09:00,2020-04-22 11:09:00,"TC-02028_SC-05272_191919_192673","TC-02028","SC-05272","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910525,147.722113,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",178,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-05-26 09:15:00,2020-05-27 10:14:00,"TC-02029_SC-05965_206818_207514","TC-02029","SC-05965","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.288944815493,147.72642871342,4.974984295,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-05-26 09:31:00,2020-05-27 10:39:00,"TC-02030_SC-05966_206868_207553","TC-02030","SC-05966","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.291046574638,147.72203486997,4.871682889,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-05-26 09:43:00,2020-05-27 10:25:00,"TC-02031_SC-05967_206896_207535","TC-02031","SC-05967","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926359097,147.72644720044,4.761423135,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-05-26 09:48:00,2020-05-27 10:32:00,"TC-02032_SC-05968_206905_207545","TC-02032","SC-05968","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.296312773541,147.73165676446,6.604790914,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-06-23 09:43:00,2020-06-24 09:35:00,"TC-02033_SC-05989_218200_218797","TC-02033","SC-05989","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.289147098797,147.72641701448,5.565442681,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-06-23 10:10:00,2020-06-24 10:20:00,"TC-02034_SC-05990_218227_218888","TC-02034","SC-05990","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.291072,147.7220333,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-06-23 09:53:00,2020-06-24 10:07:00,"TC-02035_SC-05991_218210_218861","TC-02035","SC-05991","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.292565027678,147.72636982654,4.864232851,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-06-23 09:59:00,2020-06-24 10:13:00,"TC-02036_SC-05992_218218_218875","TC-02036","SC-05992","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.296299019609,147.73165451928,4.779605777,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-07-14 09:33:00,2020-07-15 09:29:00,"TC-02037_SC-06253_224927_225388","TC-02037","SC-06253","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2891421,147.7262965,6.149000168,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-07-14 09:26:00,2020-07-15 09:22:00,"TC-02038_SC-06254_224918_225376","TC-02038","SC-06254","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910051,147.7220438,4.168000221,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-07-14 10:05:00,2020-07-15 09:52:00,"TC-02039_SC-06255_224974_225429","TC-02039","SC-06255","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.292725,147.7262299,4.862999916,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-07-14 10:11:00,2020-07-15 09:58:00,"TC-02040_SC-06256_224985_225435","TC-02040","SC-06256","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2964136,147.7317435,4.281000137,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-02-25 08:50:00,2020-02-26 09:20:00,"TC-02137_SC-04765_170846_171382","TC-02137","SC-04765","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2891484,147.7264859,4.199999809,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,1,0,63,0,43,0,0,0,0,0,0,0,0,139,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-02-25 08:57:00,2020-02-26 09:29:00,"TC-02138_SC-04766_170852_171394","TC-02138","SC-04766","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926714,147.7264772,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,5,0,40,0,25,0,0,0,0,0,0,0,0,39,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-02-25 09:02:00,2020-02-26 09:37:00,"TC-02139_SC-04767_170859_171401","TC-02139","SC-04767","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2963721,147.7316691,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,0,0,23,0,12,0,0,0,1,0,0,0,0,42,0,0,0
"Dung Beetle Ecosystem Engineers","PreservedSpecimen","Y","CSU",,2020-02-25 09:22:00,2020-02-26 09:48:00,"TC-02140_SC-04768_170873_171414","TC-02140","SC-04768","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910369,147.7220947,3.900000095,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice","UWA","cattle",0,12,0,27,0,40,0,0,0,1,0,0,0,0,63,1,0,0
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-08-17 09:07:00,2020-08-18 08:52:00,"TC-02141_SC-06277_236328_237077","TC-02141","SC-06277","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.289015,147.7263961,8.532999992,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-08-17 09:24:00,2020-08-18 09:14:00,"TC-02142_SC-06278_236357_237096","TC-02142","SC-06278","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2911109,147.7220578,6.28399992,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-08-17 09:12:00,2020-08-18 09:00:00,"TC-02143_SC-06279_236339_237084","TC-02143","SC-06279","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2927028,147.7262616,6.826000214,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-08-17 09:18:00,2020-08-18 09:06:00,"TC-02144_SC-06280_236344_237089","TC-02144","SC-06280","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2964068,147.731704,7.368000031,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-09-21 09:34:00,2020-09-22 09:31:00,"TC-02145_SC-06589_250385_250866","TC-02145","SC-06589","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2890057,147.726386,5.006000042,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-09-21 09:53:00,2020-09-22 09:53:00,"TC-02146_SC-06590_250410_250896","TC-02146","SC-06590","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910391,147.7221013,6.572999954,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-09-21 09:39:00,2020-09-22 09:38:00,"TC-02147_SC-06591_250391_250877","TC-02147","SC-06591","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926747,147.7262688,6.500999928,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-09-21 09:45:00,2020-09-22 09:48:00,"TC-02148_NO SAMPLE_250398_250892","TC-02148","NO SAMPLE","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.296339,147.7317651,4.551000118,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-10-26 08:28:00,2020-10-27 08:21:00,"TC-02149_SC-06613_263765_264424","TC-02149","SC-06613","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2889694,147.7263983,5.056000233,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-10-26 08:48:00,2020-10-27 08:42:00,"TC-02150_SC-06614_263775_264443","TC-02150","SC-06614","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910121,147.7221152,4.474999905,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-10-26 08:35:00,2020-10-27 08:27:00,"TC-02151_SC-06615_263769_264428","TC-02151","SC-06615","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926574,147.7262643,8.595999718,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-10-26 08:41:00,2020-10-27 08:34:00,"TC-02152_SC-06616_263770_264436","TC-02152","SC-06616","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4a","EPSG:4326",-35.2943397,147.7292031,6.099999905,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-11-16 08:17:00,2020-11-17 08:17:00,"TC-02153_SC-08413_274505_275309","TC-02153","SC-08413","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2890012,147.7263156,10.31499958,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-11-16 08:36:00,2020-11-17 08:39:00,"TC-02154_NO SAMPLE_274534_275335","TC-02154","NO SAMPLE","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910769,147.7220514,7.315000057,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-11-16 08:22:00,2020-11-17 08:24:00,"TC-02155_SC-08415_274511_275315","TC-02155","SC-08415","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926096,147.7262617,23.56200027,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-11-16 08:28:00,2020-11-17 08:30:00,"TC-02156_SC-08416_274522_275324","TC-02156","SC-08416","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2963893,147.7316712,7.524000168,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-12-15 08:24:00,2020-12-16 08:18:00,"TC-02157_SC-08437_285604_285646","TC-02157","SC-08437","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2890093,147.7264148,8.595999718,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-12-15 08:41:00,2020-12-16 08:39:00,"TC-02158_SC-08438_285606_285662","TC-02158","SC-08438","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910759,147.7221114,8.798000336,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-12-15 08:29:00,2020-12-16 08:26:00,"TC-02159_SC-08439_285605_285651","TC-02159","SC-08439","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2925662,147.7263731,6.519000053,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2020-12-15 08:34:00,2020-12-16 08:30:00,"TC-02160_SC-08440_285603_285653","TC-02160","SC-08440","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2962987,147.7316927,7.585000038,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-01-12 08:10:00,2021-01-13 08:36:00,"TC-07069_SC-08605_292375_293073","TC-07069","SC-08605","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2890431,147.726369,17.59700012,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-01-12 08:29:00,2021-01-13 08:58:00,"TC-07070_SC-08606_292392_293093","TC-07070","SC-08606","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910632,147.7221046,12.06400013,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-01-12 08:15:00,2021-01-13 08:44:00,"TC-07071_SC-08607_292378_293080","TC-07071","SC-08607","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2925287,147.7263013,21.54100037,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-01-12 08:21:00,2021-01-13 08:51:00,"TC-07072_SC-08608_292381_293086","TC-07072","SC-08608","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.296318,147.7316239,10.61900043,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-03-15 08:03:00,2021-03-16 08:27:00,"TC-07101_SC-08577_314467_315034","TC-07101","SC-08577","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2890509,147.7264101,5.309000015,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-03-15 08:21:00,2021-03-16 08:48:00,"TC-07102_SC-08578_314478_315042","TC-07102","SC-08578","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910681,147.7221987,12.13599968,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-03-15 08:08:00,2021-03-16 08:34:00,"TC-07103_SC-08579_314469_315037","TC-07103","SC-08579","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2925268,147.7262868,4.102000237,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-03-15 08:14:00,2021-03-16 08:41:00,"TC-07104_SC-08580_314472_315039","TC-07104","SC-08580","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2963698,147.7316587,4.551000118,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-02-16 08:23:00,2021-02-17 08:48:00,"TC-07549_SC-09037_305566_306259","TC-07549","SC-09037","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2890298,147.7264221,6.673999786,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-02-16 08:40:00,2021-02-17 09:12:00,"TC-07550_SC-09038_305582_306287","TC-07550","SC-09038","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.2910818,147.7220961,10.11299992,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-02-16 08:28:00,2021-02-17 08:56:00,"TC-07551_SC-09039_305570_306269","TC-07551","SC-09039","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926178,147.7263309,8.798000336,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-02-16 08:34:00,2021-02-17 09:02:00,"TC-07552_SC-09040_305576_306285","TC-07552","SC-09040","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4a","EPSG:4326",-35.2941957,147.7288045,10.61900043,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-04-20 08:17:00,2021-04-21 08:28:00,"TC-07785_SC-09273_329569_330417","TC-07785","SC-09273","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2889902,147.7263902,11.05200005,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-04-20 08:38:00,2021-04-21 08:50:00,"TC-07786_SC-09274_329599_330432","TC-07786","SC-09274","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 2","EPSG:4326",-35.291059,147.7221247,8.595999718,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-04-20 08:26:00,2021-04-21 08:35:00,"TC-07787_SC-09275_329570_330420","TC-07787","SC-09275","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 3","EPSG:4326",-35.2926407,147.7263166,4.551000118,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-04-20 08:31:00,2021-04-21 08:43:00,"TC-07788_SC-09276_329579_330425","TC-07788","SC-09276","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 4","EPSG:4326",-35.2963786,147.7316681,7.331999779,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
"Dung Beetle Ecosystem Engineers",,"N","CSU",,2021-05-18 09:05:00,2021-05-19 09:03:00,"TC-08041_SC-09529_341663_342146","TC-08041","SC-09529","DBEE pan trap baited with 1kg (+/- 0.3kg) cattle dung wrapped in a meshBag",,"Tarcutta","Tarcutta Trap 1","EPSG:4326",-35.2889845,147.7263761,7.649000168,"decimal degrees","EPSG:4326","coordinatesFromMobileDevice",,"cattle",,,,,,,,,,,,,,,,,,
